date,location,total_cases,total_deaths,new_cases,new_deaths,total_vaccinations,people_fully_vaccinated,population,total_boosters
2023-01-14,Kenya,342700.0,5688.0,28.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-15,Kenya,342703.0,5688.0,3.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-16,Kenya,342705.0,5688.0,2.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-17,Kenya,342727.0,5688.0,22.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-18,Kenya,342747.0,5688.0,20.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-19,Kenya,342760.0,5688.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-20,Kenya,342771.0,5688.0,11.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-21,Kenya,342782.0,5688.0,11.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-22,Kenya,342785.0,5688.0,3.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-23,Kenya,342786.0,5688.0,1.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-24,Kenya,342792.0,5688.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-25,Kenya,342805.0,5688.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-26,Kenya,342810.0,5688.0,5.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-27,Kenya,342810.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-28,Kenya,342810.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-29,Kenya,342810.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-30,Kenya,342810.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-31,Kenya,342810.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-01,Kenya,342817.0,5688.0,7.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-02,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-03,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-04,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-05,Kenya,342817.0,5688.0,0.0,0.0,23311533.0,10931387.0,54027484.0,1782416.0
2023-02-06,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-07,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-08,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-09,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-10,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-11,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-12,Kenya,342817.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-13,Kenya,342849.0,5688.0,32.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-14,Kenya,342849.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-15,Kenya,342874.0,5688.0,25.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-16,Kenya,342874.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-17,Kenya,342874.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-18,Kenya,342874.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-19,Kenya,342874.0,5688.0,0.0,0.0,23359310.0,10947863.0,54027484.0,1890699.0
2023-02-20,Kenya,342874.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-21,Kenya,342874.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-22,Kenya,342900.0,5688.0,26.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-23,Kenya,342900.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-24,Kenya,342900.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-25,Kenya,342900.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-26,Kenya,342900.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-27,Kenya,342912.0,5688.0,12.0,0.0,0.0,0.0,54027484.0,0.0
2023-02-28,Kenya,342912.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-03-01,Kenya,342919.0,5688.0,7.0,0.0,0.0,0.0,54027484.0,0.0
2023-03-02,Kenya,342919.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-03-03,Kenya,342919.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-03-04,Kenya,342919.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-03-05,Kenya,342919.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-03-06,Kenya,342919.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2023-03-07,Kenya,342932.0,5688.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2020-03-16,Tanzania,1.0,0.0,1.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-17,Tanzania,1.0,0.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-18,Tanzania,3.0,0.0,2.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-19,Tanzania,6.0,0.0,3.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-20,Tanzania,6.0,0.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-21,Tanzania,6.0,0.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-22,Tanzania,12.0,0.0,6.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-23,Tanzania,12.0,0.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-24,Tanzania,12.0,0.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-25,Tanzania,12.0,0.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-26,Tanzania,13.0,0.0,1.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-27,Tanzania,13.0,0.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-28,Tanzania,14.0,0.0,1.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-29,Tanzania,14.0,0.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-30,Tanzania,19.0,0.0,5.0,0.0,0.0,0.0,65497752.0,0.0
2020-03-31,Tanzania,19.0,1.0,0.0,1.0,0.0,0.0,65497752.0,0.0
2020-04-01,Tanzania,20.0,1.0,1.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-02,Tanzania,20.0,1.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-03,Tanzania,20.0,1.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-04,Tanzania,20.0,1.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-05,Tanzania,22.0,1.0,2.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-06,Tanzania,24.0,1.0,2.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-07,Tanzania,24.0,1.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-08,Tanzania,25.0,1.0,1.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-09,Tanzania,25.0,1.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-10,Tanzania,32.0,3.0,7.0,2.0,0.0,0.0,65497752.0,0.0
2020-04-11,Tanzania,32.0,3.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-12,Tanzania,32.0,3.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-13,Tanzania,49.0,3.0,17.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-14,Tanzania,53.0,3.0,4.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-15,Tanzania,88.0,4.0,35.0,1.0,0.0,0.0,65497752.0,0.0
2020-04-16,Tanzania,94.0,4.0,6.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-17,Tanzania,147.0,5.0,53.0,1.0,0.0,0.0,65497752.0,0.0
2020-04-18,Tanzania,147.0,5.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-19,Tanzania,170.0,7.0,23.0,2.0,0.0,0.0,65497752.0,0.0
2020-04-20,Tanzania,254.0,10.0,84.0,3.0,0.0,0.0,65497752.0,0.0
2020-04-21,Tanzania,254.0,10.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-22,Tanzania,284.0,10.0,30.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-23,Tanzania,284.0,10.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-24,Tanzania,299.0,10.0,15.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-25,Tanzania,299.0,10.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-26,Tanzania,299.0,10.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-27,Tanzania,299.0,10.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-28,Tanzania,299.0,10.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-04-29,Tanzania,480.0,16.0,181.0,6.0,0.0,0.0,65497752.0,0.0
2020-04-30,Tanzania,480.0,16.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-01,Tanzania,480.0,16.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-02,Tanzania,480.0,16.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-03,Tanzania,480.0,16.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-04,Tanzania,480.0,16.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-05,Tanzania,480.0,16.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-06,Tanzania,480.0,16.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-07,Tanzania,480.0,16.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-08,Tanzania,509.0,21.0,29.0,5.0,0.0,0.0,65497752.0,0.0
2020-05-09,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-10,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-11,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-12,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-13,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-14,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-15,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-16,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-17,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-18,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-19,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-20,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-21,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-22,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-23,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-24,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-25,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-26,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-27,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-28,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-29,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-30,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-05-31,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-01,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-02,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-03,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-04,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-05,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-06,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-07,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-08,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-09,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-10,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-11,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-12,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-13,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-14,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-15,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-16,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-17,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-18,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-19,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-20,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-21,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-22,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-23,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-24,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-25,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-26,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-27,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-28,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-29,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-06-30,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-01,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-02,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-03,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-04,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-05,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-06,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-07,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-08,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-09,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-10,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-11,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-12,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-13,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-14,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-15,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-16,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-17,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-18,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-19,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-20,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-21,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-22,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-23,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-24,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-25,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-26,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-27,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-28,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-29,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-30,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-07-31,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-01,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-02,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-03,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-04,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-05,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-06,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-07,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-08,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-09,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-10,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-11,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-12,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-13,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-14,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-15,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-16,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-17,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-18,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-19,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-20,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-21,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-22,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-23,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-24,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-25,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-26,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-27,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-28,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-29,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-30,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-08-31,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-01,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-02,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-03,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-04,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-05,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-06,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-07,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-08,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-09,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-10,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-11,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-12,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-13,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-14,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-15,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-16,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-17,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-18,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-19,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-20,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-21,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-22,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-23,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-24,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-25,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-26,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-27,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-28,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-29,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-09-30,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-01,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-02,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-03,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-04,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-05,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-06,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-07,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-08,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-09,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-10,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-11,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-12,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-13,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-14,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-15,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-16,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-17,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-18,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-19,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-20,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-21,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-22,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-23,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-24,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-25,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-26,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-27,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-28,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-29,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-30,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-10-31,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-01,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-02,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-03,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-04,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-05,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-06,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-07,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-08,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-09,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-10,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-11,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
2020-11-12,Tanzania,509.0,21.0,0.0,0.0,0.0,0.0,65497752.0,0.0
